Id,SalePrice
2735,135663.5012752193
2736,143145.48372728092
2737,124726.28765767755
2738,134796.72776071372
2739,160371.0428642584
2740,133823.46591882783
2741,148823.65875247354
2742,151082.03203993858
2743,155856.5957919526
2744,161440.39055115666
2745,138308.56817453474
2746,136919.2841933824
2747,144681.6965156125
2748,123846.85300609918
2749,132852.7153427249
2750,134425.36641652026
2751,137240.27082715332
2752,188019.8359275153
2753,149213.2874947925
2754,208535.26400093202
2755,128819.05342048084
2756,93687.86490557008
2757,65288.30671778383
2758,79989.24661987362
2759,157387.88631409247
2760,118453.24813004587
2761,150522.8820464953
2762,143188.4454284694
2763,187108.25635242523
2764,146473.4818671839
2765,292013.1262438352
2766,133275.89880722165
2767,89393.84464821404
2768,131899.60751517265
2769,131749.21286371365
2770,140212.72705157142
2771,110270.49930602136
2772,113283.63703509739
2773,159098.94075573847
2774,139916.3508401403
2775,117939.62750123811
2776,137429.2659270363
2777,142922.73134771417
2778,104600.49830631386
2779,121233.76573813516
2780,94655.55589116877
2781,99664.10138765638
2782,93750.29789951534
2783,99675.5754673481
2784,122214.9745778474
2785,135698.179261528
2786,67676.37830393793
2787,124287.85185182047
2788,75849.69741269657
2789,169122.19639391635
2790,96606.64315349745
2791,111347.70586148383
2792,63667.37246579239
2793,162756.89561134737
2794,96800.7078937763
2795,120471.91513170746
2796,102920.7028561765
2797,197116.37524380852
2798,107541.59467333865
2799,116635.43846693065
2800,62433.24809692052
2801,109094.71069111608
2802,130714.47928618669
2803,163892.70222027638
2804,133209.9035500352
2805,101906.34472040167
2806,85360.99148867014
2807,161683.73892113398
2808,153682.36050828316
2809,136133.69425723885
2810,127715.11599080602
2811,164226.01883572747
2812,159310.2613798788
2813,150790.8547081243
2814,151233.5289423584
2815,109043.96156205426
2816,248739.4684130648
2817,160228.4179506173
2818,131807.89950631064
2819,163040.74912893362
2820,137627.97216991408
2821,111530.13817022217
2822,191327.2044406201
2823,313740.4539008602
2824,177705.9194838563
2825,144722.6377516008
2826,127313.30342957417
2827,136012.85370244863
2828,210688.29541562952
2829,223080.437865186
2830,222460.92724193106
2831,175557.36876942264
2832,251701.9046965464
2833,296547.068113074
2834,210631.35386326243
2835,214444.39942610942
2836,194432.934298863
2837,155132.69789673437
2838,148030.75584025224
2839,178664.57158599744
2840,198904.75647206348
2841,205661.40997045563
2842,233410.56301129825
2843,148794.82588323904
2844,170969.948090496
2845,122276.0260262008
2846,211971.82656777283
2847,202593.7163582589
2848,215471.85284193343
2849,200192.0099518479
2850,280838.95382446324
2851,218757.39580126424
2852,233249.73645893205
2853,238201.36379475275
2854,141271.23117157433
2855,199927.25223263566
2856,201396.52233957872
2857,190058.41019781784
2858,203086.52304642112
2859,117563.58536209523
2860,126422.99153853452
2861,122383.09352114282
2862,188964.11653067337
2863,127802.46530799358
2864,234740.91910173278
2865,135971.50905345316
2866,137742.94006761693
2867,98219.14986060357
2868,92938.6922323497
2869,107383.54281542606
2870,122799.09443646236
2871,78574.64592316911
2872,50184.20948006229
2873,102992.82171809065
2874,150522.37300662737
2875,114317.66085186097
2876,163171.7224678312
2877,142451.3111624061
2878,163706.60464794323
2879,137405.062936397
2880,102682.41001771206
2881,149737.62845872284
2882,176633.40639728468
2883,198084.6496066165
2884,196322.4747200532
2885,183400.55097553428
2886,231902.52327279112
2887,94520.28097906469
2888,135000.4044413067
2889,56475.36269612617
2890,79981.20145949599
2891,136846.43414802523
2892,54330.284958190394
2893,91586.95433738787
2894,61216.86330338128
2895,326134.04725519643
2896,281953.645915693
2897,202163.6765122666
2898,145851.96725256334
2899,211754.16672038753
2900,160943.56421456323
2901,198913.87316851498
2902,189883.00350991395
2903,334817.3357206333
2904,353109.43029821076
2905,87734.71330058755
2906,202697.71964197655
2907,108823.4629902507
2908,130674.60364727989
2909,146026.92942841043
2910,78671.54074658768
2911,81411.21942140057
2912,146919.39872714243
2913,83126.78902163783
2914,76899.3739249838
2915,82844.50183196095
2916,80174.8171412562
2917,165159.25964523907
2918,117184.41985837216
2919,224008.44474488503
